Name                           Format          Size  Path                                                                                     MD5                             
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
ICON0.PNG                      PNG        28.194 KB  \ICON0.PNG                                                                               241689215A6E0CA5F769F5B39D9E9238
PARAM.SFO                      SFO         420 Byte  \PARAM.SFO                                                                               32E20E92480B90404960900CABDF38D3
PS3LOGO.DAT                    DAT         5.000 KB  \PS3LOGO.DAT                                                                             0AAD59DBA6C06F041B8D1E579BDA2C32
TROPHY.TRP                     TRP         2.848 MB  \TROPDIR\NPWR00651_00\TROPHY.TRP                                                         AC286666E7835B314454214EEBC240E1
EBOOT.BIN                      BIN         9.077 MB  \USRDIR\EBOOT.BIN                                                                        AA42B37630E581AC5803517A32D047CF
30                                        14.233 KB  \USRDIR\PDIPFS\9\40\30                                                                   2067A10856A4AB2B56E9C964192E5941
rtext.rt2                      RT2        41.438 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\IT\rtext.rt2                       4742B99FDE7CDF598DA84548A8A8C0E9
rtext.rt2                      RT2        44.750 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\JP\rtext.rt2                       4273C616E5BE3B60159A3BF2E7E3A279
rtext.rt2                      RT2        42.055 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\KR\rtext.rt2                       03F9253558265FDBEA25B15C307083EE
rtext.rt2                      RT2        39.340 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\NL\rtext.rt2                       32C92D5C8AD13BF0530B23379AE7172E
rtext.rt2                      RT2        41.676 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\PL\rtext.rt2                       217561D460CFD35CD9DD0B5433B02304
rtext.rt2                      RT2        41.992 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\PT\rtext.rt2                       6C1E820BFE3A423B97BACC2EE7A9009C
race_timeattack.adc            ADC       121.043 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\race_timeattack.adc                E7ACAFD80CE49E1101920958A64FD0E7
rtext.rt2                      RT2        52.781 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\RU\rtext.rt2                       81E5DC30BE85923D4F02047CE3E38750
rtext.rt2                      RT2        40.785 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\TR\rtext.rt2                       41CAF37FE6D1003F652DA71589D6335E
rtext.rt2                      RT2        37.074 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\TW\rtext.rt2                       C5371C2015B6F55D764E982EBCC7F320
rtext.rt2                      RT2        38.902 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_timeattack\US\rtext.rt2                       C1D89BD1D22285B4A5C088337812E0D4
rtext.rt2                      RT2        79.777 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\DE\rtext.rt2                             2412F543EFAF4D3B44C19056921D2D7E
rtext.rt2                      RT2       128.168 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\EL\rtext.rt2                             95F8F222BBFAE866394373A65DEC00B0
rtext.rt2                      RT2        78.734 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\ES\rtext.rt2                             C0341FF003D91161987CD1CFF69141F2
rtext.rt2                      RT2        78.973 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\FR\rtext.rt2                             CD48719A99468C08EE8CD32897AFB185
rtext.rt2                      RT2        74.047 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\GB\rtext.rt2                             5B390859B593A150BF2D58EF2DA5CBD5
rtext.rt2                      RT2        77.895 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\IT\rtext.rt2                             44FD74857ADDD4E92BD051B54AF05769
rtext.rt2                      RT2        86.336 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\JP\rtext.rt2                             8139BBC3540CAD6E4E0E8F3377A0908B
rtext.rt2                      RT2        79.789 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\KR\rtext.rt2                             4FC4D33C727A8BECF7A42C9589BEC5DD
rtext.rt2                      RT2        72.465 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\NL\rtext.rt2                             A8BB69D77B8A6593B94F33580EF653D6
rtext.rt2                      RT2        77.918 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\PL\rtext.rt2                             3DD5D72ED5C8F547E4A56C82344D8A9C
rtext.rt2                      RT2        80.289 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\PT\rtext.rt2                             935E26DE634589EBE0F9E485373028AA
race_tour.adc                  ADC        65.117 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\race_tour.adc                            AB0C573CFBCF306A4B52E78308F97EAF
rtext.rt2                      RT2       110.477 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\RU\rtext.rt2                             E0CA375B0DB0F46F24786B831C26692B
rtext.rt2                      RT2        78.059 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\TR\rtext.rt2                             98EB9588640273B23820975D7B42856A
rtext.rt2                      RT2        69.602 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\TW\rtext.rt2                             E87F45786536A032D4A5A3135F7FCAF1
rtext.rt2                      RT2        73.969 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\race_tour\US\rtext.rt2                             D165ABCEF06662C9BF837801BBE91097
ranking.adc                    ADC       111.243 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ranking\ranking.adc                                F2816EE291BEB7CA64B12A1ECA1AF027
rcvtst.adc                     ADC         9.776 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\rcvtst\rcvtst.adc                                  A9644220073AED4C0AF2E560D9885A83
rtext.rt2                      RT2       156.824 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\DE\rtext.rt2                               5F273DF4047518158F391A1EABF7FD13
rtext.rt2                      RT2       246.313 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\EL\rtext.rt2                               F95E0F523496894457299F09F3C239F0
rtext.rt2                      RT2       153.969 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\ES\rtext.rt2                               5833A8DA2C973AF454F6A0779680059B
rtext.rt2                      RT2       153.352 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\FR\rtext.rt2                               4CFA8D7D7E4B75E003611444BDAE9F0D
rtext.rt2                      RT2       143.773 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\GB\rtext.rt2                               11ED9A92CE285EC1287DFBDE18D75158
rtext.rt2                      RT2       153.563 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\IT\rtext.rt2                               A8E6EE6F2E4DFA30BC16773E64F59DC8
rtext.rt2                      RT2       167.738 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\JP\rtext.rt2                               4EC2A03BD18D87536C80717BD3BEDDCF
rtext.rt2                      RT2       153.895 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\KR\rtext.rt2                               93B6CD285B48F3070E693C8C2FC2399C
rtext.rt2                      RT2       144.949 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\NL\rtext.rt2                               09DE91F158C3A87A76B397F64CCCB805
rtext.rt2                      RT2       151.574 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\PL\rtext.rt2                               768A05167BC2E5EBE97A6886D12FEF34
rtext.rt2                      RT2       152.680 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\PT\rtext.rt2                               935DAA1BB826797A08B5286CD6D705A1
rtext.rt2                      RT2       214.676 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\RU\rtext.rt2                               7469B50B7824D5E93A2A065BF716CEC7
setting.adc                    ADC       342.171 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\setting.adc                                B889B2D502AD227C721DF022192D4460
rtext.rt2                      RT2       149.723 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\TR\rtext.rt2                               B145D96F3950F70044F831197A93B7BC
rtext.rt2                      RT2       128.805 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\TW\rtext.rt2                               50D527CDDDC565768D18705DDB591C4A
rtext.rt2                      RT2       142.648 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\setting\US\rtext.rt2                               50911175129930C559C41A54E07B17CE
rtext.rt2                      RT2       197.914 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\DE\rtext.rt2                                9B5F5C14373A10CD7FB7675DEC9F012C
rtext.rt2                      RT2       325.762 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\EL\rtext.rt2                                95C239D0968FA2748D77DBEBC66361B4
rtext.rt2                      RT2       189.781 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\ES\rtext.rt2                                DB0827EC1F71B136A7785886F6C56AA8
rtext.rt2                      RT2       194.645 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\FR\rtext.rt2                                1A8C3C9690F467F7B2D29396F078AAF9
rtext.rt2                      RT2       179.375 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\GB\rtext.rt2                                BE13EE54978AE794E89E19B7FC05730A
rtext.rt2                      RT2       190.109 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\IT\rtext.rt2                                33432003FC95DF91F3D2E988614DF64F
rtext.rt2                      RT2       218.051 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\JP\rtext.rt2                                CD80D83B0D2363F5EAF55FF94FB52751
rtext.rt2                      RT2       196.125 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\KR\rtext.rt2                                F9BFE5876F563ACB1BFF362508EA30BC
rtext.rt2                      RT2       178.039 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\NL\rtext.rt2                                77B24A3CB531A9A6DEAA6EBA3DC6C68A
rtext.rt2                      RT2       188.301 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\PL\rtext.rt2                                CE5516F79476CC28AE6BC2ED35400EE2
rtext.rt2                      RT2       193.922 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\PT\rtext.rt2                                CEDC465E66254A837DD95C099794621D
rtext.rt2                      RT2       275.789 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\RU\rtext.rt2                                0C165D405435EB67BA334494C86260F3
rtext.rt2                      RT2       191.797 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\TR\rtext.rt2                                195C05B168A95D35FE0C083E71A58159
rtext.rt2                      RT2       161.148 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\TW\rtext.rt2                                161FAC84FA2706CA7D07579171A5022A
ui_kit.adc                     ADC       178.940 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\ui_kit.adc                                  F1F91588AABC4A5CF860FEDF72F6E866
rtext.rt2                      RT2       179.973 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\ui_kit\US\rtext.rt2                                C0CCA0DCF10CDBD4EB73931A5F31B1C5
rtext.rt2                      RT2        74.727 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\DE\rtext.rt2                          D88F1CC92E42017ACD274C3FCA825271
rtext.rt2                      RT2       107.035 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\EL\rtext.rt2                          F1FB27EE93BBACA90E5CDEFA638B1283
rtext.rt2                      RT2        73.633 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\ES\rtext.rt2                          E89670C3419BC4A4FF79608B995E30C0
rtext.rt2                      RT2        75.094 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\FR\rtext.rt2                          C9B030C683AE6AD79AC83FADA9AC8E31
rtext.rt2                      RT2        69.438 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\GB\rtext.rt2                          857DA18F5E5CDC4211F03311F3D33822
rtext.rt2                      RT2        73.012 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\IT\rtext.rt2                          00A882FA9AD540A4B24E34466A3B20AF
rtext.rt2                      RT2        84.148 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\JP\rtext.rt2                          28AE70D8FBCCF9883CBB7CAC1036F77D
rtext.rt2                      RT2        77.613 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\KR\rtext.rt2                          EEDEDCC08729922B2C38460516C6C826
rtext.rt2                      RT2        70.582 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\NL\rtext.rt2                          94C6ED34C2F44B84467EFC00ED089633
rtext.rt2                      RT2        74.039 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\PL\rtext.rt2                          FE1E4522DDAFC628BE51E5031A242206
rtext.rt2                      RT2        74.402 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\PT\rtext.rt2                          59479A7EAB5E932EB4FE50DE6133AA05
rtext.rt2                      RT2        96.770 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\RU\rtext.rt2                          B7CD4ECE0121D648B7F54D8B42C25056
rtext.rt2                      RT2        72.867 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\TR\rtext.rt2                          80600DB44F7F386718C8E12288FE23FC
rtext.rt2                      RT2        66.535 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\TW\rtext.rt2                          220DE9AE2038AB4CC1FD8125EEAE662F
rtext.rt2                      RT2        69.070 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\US\rtext.rt2                          8E6BC776576A8146ACCEC5DACFD03AA1
user_profile.adc               ADC       204.154 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile\user_profile.adc                      0B29F37E54C8D3775657C49EE58AD928
rtext.rt2                      RT2        74.008 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\DE\rtext.rt2                   CA998B17A63F9CA9C80886400AB71272
rtext.rt2                      RT2       106.223 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\EL\rtext.rt2                   2B65193448AA168F9F7ED16AA9952172
rtext.rt2                      RT2        72.922 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\ES\rtext.rt2                   1BE6084EF4328D1C349C114F8A5AFEAF
rtext.rt2                      RT2        74.375 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\FR\rtext.rt2                   1FC494476725258AC156F2D0950442DD
rtext.rt2                      RT2        68.773 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\GB\rtext.rt2                   4D24004E1646DDE8363840021C886DF3
rtext.rt2                      RT2        72.297 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\IT\rtext.rt2                   4140ACD223A75B6D13587C5305E24645
rtext.rt2                      RT2        83.441 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\JP\rtext.rt2                   9BC9511BF7B5F47CCE56C9ABC453513A
rtext.rt2                      RT2        76.910 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\KR\rtext.rt2                   AC47DF0819368D00AD8B70D50E0D008C
rtext.rt2                      RT2        69.895 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\NL\rtext.rt2                   CCE18FC37C79D78BFD950E252895218D
rtext.rt2                      RT2        73.375 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\PL\rtext.rt2                   F364682E172A45C922A9AA23CFF32447
rtext.rt2                      RT2        73.727 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\PT\rtext.rt2                   CEB80691479A8DD1D5EF4F38D6F5F56E
rtext.rt2                      RT2        95.957 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\RU\rtext.rt2                   38EC498874C5B270C95680FCF70BA739
rtext.rt2                      RT2        72.199 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\TR\rtext.rt2                   AB63D146873F57D533AA796E4D86E779
rtext.rt2                      RT2        65.832 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\TW\rtext.rt2                   5D9B74A48E35D2439D8D35F799BE75F9
rtext.rt2                      RT2        68.414 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\US\rtext.rt2                   820A34FC476CB7B1CDA7B0D1A25C9803
user_profile_driver.adc        ADC        66.868 KB  \USRDIR\PDIPFS_EXTRACTED\projects\gt5\user_profile_driver\user_profile_driver.adc        5F7E8C55C3D1BC4641DCBAA6F39488BC
s0689                                      452 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0689                                              41B2A6232BA2D2679B3EF2E96F555378
s0713                                      1.410 KB  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0713                                              9D7D2A63E9387DFD5B8B0FEE6C03201D
s0714                                      1.572 KB  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0714                                              B8E7B6A65660C75EE7CF937A8106C73D
s0715                                      372 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0715                                              A29EC365B85EE4A4DE99F54714072387
s0716                                      416 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0716                                              A8D64F2D65966A506D5B56EFE585C5FF
s0717                                      416 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0717                                              68B71B12BE599F48FA0EDE537D946CE8
s0718                                      436 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0718                                              FF516BBBFF9D6E54C4DDFEDD86F17C89
s0719                                      436 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0719                                              7CD21B227721F3E9988567A61D647458
s0720                                      872 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0720                                              B563ED9FE2A01131B7E7FCDDDAACFD02
s0721                                      291 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0721                                              02CDCE2D746981081DB6430161362D1F
s0722                                      428 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0722                                              82DC118E59F52F32CA0CA7414F2BC40A
s0723                                      356 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0723                                              836B5E3C6C69513C83EE073A7458D4D8
s0724                                      364 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0724                                              D607C4F3E764AF72EFC13057344F4EFA
s0725                                      461 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0725                                              7F74C016B9CEC2E73BE0443AF386B7BD
s0726                                      396 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0726                                              A53B4BD80D1EBDAA8B629D10E3284403
s0727                                      312 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0727                                              F60FED2145B49A3A3E7BBBF2C37FAFDD
s0728                                      302 Byte  \USRDIR\PDIPFS_EXTRACTED\scene\script\s0728                                              87693BA09389028D18797E81222D9EDE
init_sound.adc                 ADC        18.770 KB  \USRDIR\PDIPFS_EXTRACTED\scripts\gt5\init_sound.adc                                      ECC1E03325EB57C6F31E6D81171FC7D5
packed_main_loop.adc           ADC         1.182 MB  \USRDIR\PDIPFS_EXTRACTED\scripts\gt5\packed_main_loop.adc                                E740C6608E3CC4FFAAF73D2EF07C456D
BotUtil.adc                    ADC         188 Byte  \USRDIR\PDIPFS_EXTRACTED\scripts\gt5\util\BotUtil.adc                                    30B53269141D4392CCD762231D05F1CA
DLCUtil.adc                    ADC        29.152 KB  \USRDIR\PDIPFS_EXTRACTED\scripts\gt5\util\DLCUtil.adc                                    B4E39CADEDEBB5259E856C2EB6FA805C
EventPresentUtil.adc           ADC        64.793 KB  \USRDIR\PDIPFS_EXTRACTED\scripts\gt5\util\EventPresentUtil.adc                           5EF873EB842613BC61546240A6B90D52
gtmode_pack.adc                ADC       184.284 KB  \USRDIR\PDIPFS_EXTRACTED\scripts\gt5\util\gtmode_pack.adc                                E76A92D165C39FB814DA4A6B6A05AB57
se_master.pmf                  PMF         3.433 KB  \USRDIR\PDIPFS_EXTRACTED\sound_gt\etc\se_master.pmf                                      A106297063309FEDFBE0CC998C8C8C28
american_StrDB.sdb             SDB        82.156 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\american_StrDB.sdb                            FBF9354597BAAADD7D63C41DC85C61B6
big5_StrDB.sdb                 SDB        82.150 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\big5_StrDB.sdb                                5876CE2A2271404417F18B7281F78972
BRAKE.dbt                      DBT        21.662 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\BRAKE.dbt                                     05ADFE239E554DCDEB26A272A25B1EB7
BRAKE.idi                      IDI        56.656 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\BRAKE.idi                                     E87D94A050AC7E5C9EBDFC872A21724A
british_StrDB.sdb              SDB        82.156 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\british_StrDB.sdb                             FBF9354597BAAADD7D63C41DC85C61B6
CAR_CUSTOM_INFO.dbt            DBT        13.866 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_CUSTOM_INFO.dbt                           2B02195DE78CA0F0EEC6CA49937D5713
CAR_CUSTOM_INFO.idi            IDI        30.035 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_CUSTOM_INFO.idi                           8EBEA26121C1350E70BB61DEBC77AC9C
CAR_NAME_ALPHABET.dbt          DBT        19.626 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_ALPHABET.dbt                         04A450AA54AE9FF3D66A15F808FFEF50
CAR_NAME_ALPHABET.idi          IDI        31.100 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_ALPHABET.idi                         48982FDF4DD9654E7C5BC72F362A254C
CAR_NAME_american.dbt          DBT        19.601 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_american.dbt                         8959855A73CE3E129B928789FE8C7B70
CAR_NAME_american.idi          IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_american.idi                         500F9ADD981BB338867F55701535D851
CAR_NAME_big5.dbt              DBT        19.599 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_big5.dbt                             08BCD25655E70AA41DD92234A6F6BE06
CAR_NAME_big5.idi              IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_big5.idi                             500F9ADD981BB338867F55701535D851
CAR_NAME_british.dbt           DBT        19.601 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_british.dbt                          8959855A73CE3E129B928789FE8C7B70
CAR_NAME_british.idi           IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_british.idi                          500F9ADD981BB338867F55701535D851
CAR_NAME_french.dbt            DBT        19.601 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_french.dbt                           8959855A73CE3E129B928789FE8C7B70
CAR_NAME_french.idi            IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_french.idi                           500F9ADD981BB338867F55701535D851
CAR_NAME_german.dbt            DBT        19.601 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_german.dbt                           8959855A73CE3E129B928789FE8C7B70
CAR_NAME_german.idi            IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_german.idi                           500F9ADD981BB338867F55701535D851
CAR_NAME_italian.dbt           DBT        19.601 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_italian.dbt                          8959855A73CE3E129B928789FE8C7B70
CAR_NAME_italian.idi           IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_italian.idi                          500F9ADD981BB338867F55701535D851
CAR_NAME_JAPAN.dbt             DBT        20.420 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_JAPAN.dbt                            13DF5E47C236A9C502031DB058864475
CAR_NAME_JAPAN.idi             IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_JAPAN.idi                            E41829F18759342E86EA2BEFC30CC0ED
CAR_NAME_japanese.dbt          DBT        19.595 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_japanese.dbt                         C2813E098E588AB9C37695BA1BC51ED1
CAR_NAME_japanese.idi          IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_japanese.idi                         500F9ADD981BB338867F55701535D851
CAR_NAME_korean.dbt            DBT        19.601 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_korean.dbt                           8959855A73CE3E129B928789FE8C7B70
CAR_NAME_korean.idi            IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_korean.idi                           500F9ADD981BB338867F55701535D851
CAR_NAME_spanish.dbt           DBT        19.601 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_spanish.dbt                          8959855A73CE3E129B928789FE8C7B70
CAR_NAME_spanish.idi           IDI        31.123 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CAR_NAME_spanish.idi                          500F9ADD981BB338867F55701535D851
CHASSIS.dbt                    DBT        53.931 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CHASSIS.dbt                                   7F0C34746411FD61410F7F18EA518EAD
CHASSIS.idi                    IDI        35.598 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\CHASSIS.idi                                   2BE6812C6692F3065025A52D5D22927D
DEFAULT_PARTS.dbt              DBT       230.809 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\DEFAULT_PARTS.dbt                             068D92846DFACCAE816502568C78F7CF
DEFAULT_PARTS.idi              IDI       160.664 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\DEFAULT_PARTS.idi                             65DFA29856130D0ADB64BF66945E761E
DRIVETRAIN.dbt                 DBT        24.395 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\DRIVETRAIN.dbt                                24C13D7F9F466744029D45AD71E756F5
DRIVETRAIN.idi                 IDI        41.922 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\DRIVETRAIN.idi                                E9F270DBBFF18457BF7FC14410E19F2E
ENGINE.dbt                     DBT        78.238 KB  \USRDIR\PDIPFS_EXTRACTED\specdb\GT5_JP3010\ENGINE.dbt                                    3C7A9DA350A3984131BCA36C2F70153B
